ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
TMEM9,-0.6996699310000007,8.512490970652173,-3.1084836512007508,0.005810013833107316,0.011950268273792714,-3.394798354594016
DTWD2,0.9148668933333335,7.016550772608696,3.1084628856912055,0.00581028242685808,0.011950268273792714,-3.394843121442962
RNF2,0.6509277590000018,9.848505698869564,3.1078630718818334,0.00581804600022148,0.011964203308761889,-3.3961361749662897
HIGD1A,1.4022227170000008,9.597229489304347,3.1065167230982924,0.005835508970953469,0.011998076019423012,-3.3990382859884516
COL6A2,-0.7530196643333351,9.024117458130435,-3.1063147541324465,0.005838133026997189,0.01200143291302903,-3.3994736037254834
PRRC1,0.4887499300000009,11.122921430869566,3.1049592432700206,0.005855774056432959,0.012034678283473755,-3.402394995201968
ATP5ME,0.5918530990000033,9.48599871273913,3.1049193860570434,0.0058562935542659745,0.012034678283473755,-3.4024808891046483
IDI1,1.223501109999999,11.58212020652174,3.1043795893101582,0.005863333666978439,0.012047100708153596,-3.4036441379746734
VLDLR,2.721575178666667,8.523292338565218,3.1041023679176525,0.005866952430165991,0.012052490432647122,-3.404241518061819
RNF170,-0.7255321056666659,8.476062525608695,-3.1033636234527906,0.005876606385760687,0.012068548387847423,-3.4058333432669023
SKIL,-0.962793142999999,10.670086193086956,-3.1033516495097335,0.005876762989126099,0.012068548387847423,-3.40585914336895
FOXP3,1.2732063719999989,11.30661819321739,3.1032732920578496,0.005877787901339768,0.012068605891048037,-3.4060279783780016
ATAD1,0.6326870366666668,11.185548000869565,3.1028278658495654,0.005883617361669455,0.012078526671251553,-3.4069877019647468
C1GALT1C1,0.859704529,9.502730200608696,3.1021860688703677,0.005892026689804409,0.012093739421290635,-3.408370451646042
PBRM1,0.39143043333333694,12.099430789565217,3.101073216305208,0.005906635875419101,0.012120186919746838,-3.410767870679133
LRIF1,-0.7799475483333342,8.800468916,-3.1010520439761162,0.005906914160458148,0.012120186919746838,-3.410813479553476
APH1B,-1.0604321369999994,8.156613774826088,-3.1007888380985134,0.005910374752886712,0.01212523246203127,-3.4113804623450363
TMEM231,0.4366123696666673,6.86450010326087,3.098475257736981,0.005940878327580034,0.012185746024006081,-3.4163635740368496
DNMBP,-0.6840424296666665,7.252219835956522,-3.0981678591155424,0.00594494275235088,0.012192017103161062,-3.417025574989964
DAP,0.5284812933333338,10.986056962608696,3.09702428558034,0.00596008683687221,0.012221004615036411,-3.4194881411039386
